Date,sma_10,wma_5,momentum_10,stck,stcd,rsi_14,ema_20,ema_50,macd,exp,cci_14,cci_21,cci_50,trend
2013-01-18,202.2433333,212.3577786,33.133331,100.0,97.00598906378825,81.5033608606883,194.83939059022333,186.01353942737228,9.592428720326751,5.266960918605382,211.86349778035515,200.08927553524308,317.69015669240656,1
2013-01-21,205.4800002,217.42444546666664,30.96667500000001,98.17750705933072,99.39250235311026,80.35632329429974,197.6515123435354,187.51758372433807,10.721478602097875,5.994229943071048,172.7277623296286,171.90502218889117,272.83952452293914,-1
2013-01-22,208.63333419999998,221.28888940000002,30.133331,99.481872936188,99.21979333183958,80.57394086871187,200.2497810727225,188.98486804887384,11.52908379605421,6.732210456802137,139.32417048907843,150.24089011293935,239.87607400731005,1
2013-01-23,211.366667,222.89333273333332,20.633331,91.4933826172718,96.38425420426353,76.08848181168673,202.33392868484415,190.2848077724474,11.80707527512476,7.408859099245153,105.41016868836063,127.00420276300255,207.14235021854455,-1
2013-01-24,213.64000070000003,223.89111200000002,29.333343000000013,97.2837201306443,96.08632522803471,77.11736267805233,204.4195866196209,191.61612264411616,12.057843148754102,8.02872363917968,105.75468495030324,130.191111966777,204.98624111867807,1
2013-01-25,216.89000070000003,224.97110986666667,23.899993999999992,100.0,96.25903424930539,78.61186318238262,206.60819684632366,193.01941171689595,12.369513201896694,8.60749558087528,84.9547634746677,114.0540326247606,184.37792190388492,1
2013-01-28,218.870001,224.53333320000002,18.266662999999994,87.4233370187127,94.90235238311901,72.05050730854776,208.1978926704833,194.2068858848608,12.145671218439816,9.079252332550551,65.16974228132676,95.74086925845492,163.42661079383578,-1
2013-01-29,220.58666670000002,223.7999989333333,19.666656999999987,84.00000923076925,90.47444874982733,70.35386497553165,209.53142641615156,195.3046549481996,11.744134471076848,9.434569951020725,42.83959691905265,74.52658501098846,141.63352853509835,-1
2013-01-30,222.8999999,224.40444546666666,16.033341000000007,94.66670153846158,88.6966825959812,72.54784400343598,211.06811647175618,196.49532228356435,11.572247737717504,9.719593655913629,48.88017384167667,75.66278983621065,139.87401066582828,1
2013-01-31,224.58333279999997,225.03999860000002,1.333328999999992,96.24664420070347,91.63778498997812,73.04361494528013,212.53464442682701,197.67066886067948,11.369517884085923,9.939583553003267,62.665794713499636,79.73997144276406,140.7385941937375,1
2013-02-01,224.21666569999996,223.85999686666665,-2.9000090000000114,76.139395352507,89.0175803638907,65.12704263415925,213.385312576653,198.6038449837901,10.682256398943366,10.038606599128613,26.955822439827966,56.02236338972876,119.65486282015029,-1
2013-02-04,223.496666,221.6422214,-7.766661999999997,58.84720960045532,77.07774971788861,59.18608493274975,213.7454420455432,199.3317989844258,9.679049567006132,9.990665661512283,-32.88974408289964,31.137904128829266,99.91681435104337,-1
2013-02-05,222.71666570000002,219.82222099999998,-5.0,42.21389238935867,59.06683244744034,59.14103645758065,214.06809813644384,200.02989827915422,8.780099068286006,9.829256782415447,-105.09943087419067,15.363358114197972,88.49256013015972,-1
2013-02-06,221.9533326,217.46222133333333,-9.733337000000006,0.0,33.687033996604676,55.54505536291376,214.1092316472587,200.59735324859915,7.765668722356708,9.55411170774095,-185.4920158773476,0.7792245637265143,79.76800768886417,-1
2013-02-07,220.8533326,215.42444546666664,-14.166656999999987,0.0,14.071297463119565,53.848975757549816,214.02581310942455,201.0928820231639,6.781345121160172,9.184409496196846,-172.27280391313454,-23.758897596724378,68.51295370034306,-1
